transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,unit_cost,category,total_amount,total_cost,margin
TRX_05466,CUST_0510,2024-01-04 21:06:25.352892,PROD_022,7,1778.38,1357.37,B,12448.66,9501.59,2947.0699999999997
TRX_08166,CUST_0549,2024-01-04 21:06:25.352892,PROD_019,6,2818.63,2168.59,A,16911.78,13011.54,3900.239999999998
TRX_01986,CUST_0696,2024-01-04 21:06:25.352892,PROD_046,7,795.76,507.2,C,5570.32,3550.4,2019.9199999999996
TRX_07850,CUST_0788,2024-01-04 21:06:25.352892,PROD_016,8,1150.83,720.2,C,9206.64,5761.6,3445.039999999999
TRX_02149,CUST_0915,2024-01-04 21:06:25.352892,PROD_043,3,258.17,140.31,A,774.51,420.93,353.58
TRX_03247,CUST_0878,2024-01-04 21:06:25.352892,PROD_032,7,1885.99,785.76,A,13201.93,5500.32,7701.610000000001
TRX_05275,CUST_0817,2024-01-04 21:06:25.352892,PROD_031,6,1628.92,1272.57,B,9773.52,7635.42,2138.1000000000004
TRX_04281,CUST_0821,2024-01-04 21:06:25.352892,PROD_011,5,1261.29,981.75,C,6306.45,4908.75,1397.6999999999998
TRX_08353,CUST_0102,2024-01-04 21:06:25.352892,PROD_023,9,1571.04,937.74,C,14139.36,8439.66,5699.700000000001
TRX_00307,CUST_0360,2024-01-04 21:06:25.352892,PROD_002,3,2092.37,1191.71,B,6277.11,3575.13,2701.9799999999996
TRX_00294,CUST_0734,2024-01-04 21:06:25.352892,PROD_009,8,4047.44,2246.43,C,32379.52,17971.44,14408.080000000002
TRX_05575,CUST_0571,2024-01-04 21:06:25.352892,PROD_003,8,3651.36,2409.85,C,29210.88,19278.8,9932.080000000002
TRX_04157,CUST_0181,2024-01-04 21:06:25.352892,PROD_013,1,1832.29,982.91,C,1832.29,982.91,849.38
TRX_02080,CUST_0506,2024-01-04 21:06:25.352892,PROD_031,7,1628.92,1272.57,B,11402.44,8907.99,2494.4500000000007
TRX_01638,CUST_0324,2024-01-04 21:06:25.352892,PROD_017,2,1983.19,1044.85,B,3966.38,2089.7,1876.6800000000003
TRX_06226,CUST_0157,2024-01-04 21:06:25.352892,PROD_018,9,1252.16,565.29,B,11269.44,5087.61,6181.830000000001
TRX_02960,CUST_0699,2024-01-05 21:06:25.352892,PROD_025,5,1256.24,630.8,B,6281.2,3154.0,3127.2
TRX_09937,CUST_0981,2024-01-05 21:06:25.352892,PROD_019,8,2818.63,2168.59,A,22549.04,17348.72,5200.32
TRX_03091,CUST_0745,2024-01-05 21:06:25.352892,PROD_016,7,1150.83,720.2,C,8055.8099999999995,5041.400000000001,3014.409999999999
TRX_03210,CUST_0962,2024-01-05 21:06:25.352892,PROD_012,4,2238.69,1000.42,B,8954.76,4001.68,4953.08
TRX_01314,CUST_0912,2024-01-05 21:06:25.352892,PROD_016,9,1150.83,720.2,C,10357.47,6481.8,3875.669999999999
TRX_00167,CUST_0991,2024-01-05 21:06:25.352892,PROD_002,2,2092.37,1191.71,B,4184.74,2383.42,1801.3199999999997
TRX_02698,CUST_0819,2024-01-05 21:06:25.352892,PROD_020,9,966.92,466.64,A,8702.279999999999,4199.76,4502.519999999999
TRX_03954,CUST_0986,2024-01-05 21:06:25.352892,PROD_033,5,1277.14,753.49,B,6385.700000000001,3767.45,2618.250000000001
TRX_07889,CUST_0439,2024-01-05 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_04902,CUST_0653,2024-01-05 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_05706,CUST_0039,2024-01-05 21:06:25.352892,PROD_020,6,966.92,466.64,A,5801.5199999999995,2799.84,3001.6799999999994
TRX_07998,CUST_0125,2024-01-05 21:06:25.352892,PROD_015,7,2334.71,1409.27,A,16342.970000000001,9864.89,6478.080000000002
TRX_07774,CUST_0442,2024-01-05 21:06:25.352892,PROD_042,3,196.6,93.88,A,589.8,281.64,308.15999999999997
TRX_01239,CUST_0119,2024-01-05 21:06:25.352892,PROD_021,9,773.23,433.97,B,6959.07,3905.7300000000005,3053.3399999999992
TRX_08061,CUST_0781,2024-01-06 21:06:25.352892,PROD_006,8,2005.7,1109.97,B,16045.6,8879.76,7165.84
TRX_05154,CUST_0660,2024-01-06 21:06:25.352892,PROD_001,4,4919.6,3065.48,B,19678.4,12261.92,7416.480000000001
TRX_06389,CUST_0181,2024-01-06 21:06:25.352892,PROD_000,8,3477.55,2692.13,C,27820.4,21537.04,6283.360000000001
TRX_08619,CUST_0033,2024-01-06 21:06:25.352892,PROD_000,4,3477.55,2692.13,C,13910.2,10768.52,3141.6800000000003
TRX_07490,CUST_0750,2024-01-06 21:06:25.352892,PROD_017,8,1983.19,1044.85,B,15865.52,8358.8,7506.720000000001
TRX_06152,CUST_0085,2024-01-06 21:06:25.352892,PROD_012,4,2238.69,1000.42,B,8954.76,4001.68,4953.08
TRX_05864,CUST_0801,2024-01-06 21:06:25.352892,PROD_011,7,1261.29,981.75,C,8829.029999999999,6872.25,1956.7799999999988
TRX_08711,CUST_0001,2024-01-06 21:06:25.352892,PROD_016,8,1150.83,720.2,C,9206.64,5761.6,3445.039999999999
TRX_05389,CUST_0013,2024-01-06 21:06:25.352892,PROD_032,6,1885.99,785.76,A,11315.94,4714.5599999999995,6601.380000000001
TRX_09233,CUST_0468,2024-01-06 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
TRX_00963,CUST_0023,2024-01-07 21:06:25.352892,PROD_005,7,3619.52,2769.28,C,25336.64,19384.960000000003,5951.679999999997
TRX_09217,CUST_0130,2024-01-07 21:06:25.352892,PROD_004,8,2138.79,1151.56,A,17110.32,9212.48,7897.84
TRX_09908,CUST_0105,2024-01-07 21:06:25.352892,PROD_034,8,1276.64,563.92,C,10213.12,4511.36,5701.760000000001
TRX_04596,CUST_0752,2024-01-07 21:06:25.352892,PROD_030,1,1761.03,988.12,A,1761.03,988.12,772.91
TRX_07237,CUST_0891,2024-01-07 21:06:25.352892,PROD_012,2,2238.69,1000.42,B,4477.38,2000.84,2476.54
TRX_04287,CUST_0599,2024-01-07 21:06:25.352892,PROD_009,8,4047.44,2246.43,C,32379.52,17971.44,14408.080000000002
TRX_09328,CUST_0852,2024-01-07 21:06:25.352892,PROD_016,5,1150.83,720.2,C,5754.15,3601.0,2153.1499999999996
TRX_05185,CUST_0932,2024-01-07 21:06:25.352892,PROD_004,9,2138.79,1151.56,A,19249.11,10364.039999999999,8885.070000000002
TRX_08874,CUST_0396,2024-01-07 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_04053,CUST_0556,2024-01-07 21:06:25.352892,PROD_006,9,2005.7,1109.97,B,18051.3,9989.73,8061.57
TRX_04787,CUST_0806,2024-01-07 21:06:25.352892,PROD_013,4,1832.29,982.91,C,7329.16,3931.64,3397.52
TRX_02333,CUST_0133,2024-01-07 21:06:25.352892,PROD_001,2,4919.6,3065.48,B,9839.2,6130.96,3708.2400000000007
TRX_05860,CUST_0198,2024-01-07 21:06:25.352892,PROD_032,5,1885.99,785.76,A,9429.95,3928.8,5501.150000000001
TRX_03174,CUST_0495,2024-01-07 21:06:25.352892,PROD_011,3,1261.29,981.75,C,3783.87,2945.25,838.6199999999999
TRX_00959,CUST_0905,2024-01-07 21:06:25.352892,PROD_028,6,1203.13,842.54,B,7218.780000000001,5055.24,2163.540000000001
TRX_08069,CUST_0461,2024-01-07 21:06:25.352892,PROD_007,8,2892.56,2205.63,C,23140.48,17645.04,5495.439999999999
TRX_02786,CUST_0092,2024-01-07 21:06:25.352892,PROD_003,6,3651.36,2409.85,C,21908.16,14459.099999999999,7449.060000000001
TRX_06882,CUST_0684,2024-01-07 21:06:25.352892,PROD_002,1,2092.37,1191.71,B,2092.37,1191.71,900.6599999999999
TRX_06054,CUST_0818,2024-01-08 21:06:25.352892,PROD_008,3,3863.62,1945.45,C,11590.86,5836.35,5754.51
TRX_01428,CUST_0821,2024-01-08 21:06:25.352892,PROD_000,2,3477.55,2692.13,C,6955.1,5384.26,1570.8400000000001
TRX_02355,CUST_0310,2024-01-08 21:06:25.352892,PROD_027,5,779.45,481.39,C,3897.25,2406.95,1490.3000000000002
TRX_07478,CUST_0464,2024-01-08 21:06:25.352892,PROD_030,1,1761.03,988.12,A,1761.03,988.12,772.91
TRX_00610,CUST_0895,2024-01-08 21:06:25.352892,PROD_029,6,1659.23,710.94,A,9955.380000000001,4265.64,5689.740000000001
TRX_08129,CUST_0967,2024-01-08 21:06:25.352892,PROD_029,4,1659.23,710.94,A,6636.92,2843.76,3793.16
TRX_03307,CUST_0950,2024-01-08 21:06:25.352892,PROD_017,2,1983.19,1044.85,B,3966.38,2089.7,1876.6800000000003
TRX_04756,CUST_0867,2024-01-08 21:06:25.352892,PROD_018,9,1252.16,565.29,B,11269.44,5087.61,6181.830000000001
TRX_08738,CUST_0741,2024-01-08 21:06:25.352892,PROD_048,9,919.63,563.09,B,8276.67,5067.81,3208.8599999999997
TRX_01244,CUST_0176,2024-01-08 21:06:25.352892,PROD_042,4,196.6,93.88,A,786.4,375.52,410.88
TRX_06026,CUST_0636,2024-01-08 21:06:25.352892,PROD_004,1,2138.79,1151.56,A,2138.79,1151.56,987.23
TRX_04345,CUST_0488,2024-01-08 21:06:25.352892,PROD_044,3,863.71,478.65,B,2591.13,1435.9499999999998,1155.1800000000003
TRX_08883,CUST_0503,2024-01-08 21:06:25.352892,PROD_028,7,1203.13,842.54,B,8421.91,5897.78,2524.13
TRX_01462,CUST_0080,2024-01-08 21:06:25.352892,PROD_018,7,1252.16,565.29,B,8765.12,3957.0299999999997,4808.090000000001
TRX_00185,CUST_0181,2024-01-09 21:06:25.352892,PROD_013,3,1832.29,982.91,C,5496.87,2948.73,2548.14
TRX_03362,CUST_0546,2024-01-09 21:06:25.352892,PROD_043,4,258.17,140.31,A,1032.68,561.24,471.44000000000005
TRX_08221,CUST_0730,2024-01-09 21:06:25.352892,PROD_010,7,2371.76,1797.48,A,16602.32,12582.36,4019.959999999999
TRX_00244,CUST_0968,2024-01-09 21:06:25.352892,PROD_010,1,2371.76,1797.48,A,2371.76,1797.48,574.2800000000002
TRX_05879,CUST_0221,2024-01-09 21:06:25.352892,PROD_017,7,1983.19,1044.85,B,13882.33,7313.949999999999,6568.380000000001
TRX_02153,CUST_0277,2024-01-09 21:06:25.352892,PROD_004,7,2138.79,1151.56,A,14971.529999999999,8060.92,6910.609999999999
TRX_05015,CUST_0914,2024-01-09 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
TRX_08310,CUST_0310,2024-01-09 21:06:25.352892,PROD_004,6,2138.79,1151.56,A,12832.74,6909.36,5923.38
TRX_07366,CUST_0169,2024-01-09 21:06:25.352892,PROD_014,7,1217.51,704.43,C,8522.57,4931.009999999999,3591.5600000000004
TRX_04318,CUST_0842,2024-01-09 21:06:25.352892,PROD_002,7,2092.37,1191.71,B,14646.59,8341.970000000001,6304.619999999999
TRX_03546,CUST_0023,2024-01-09 21:06:25.352892,PROD_020,4,966.92,466.64,A,3867.68,1866.56,2001.12
TRX_01155,CUST_0523,2024-01-09 21:06:25.352892,PROD_000,6,3477.55,2692.13,C,20865.300000000003,16152.78,4712.520000000002
TRX_05125,CUST_0036,2024-01-09 21:06:25.352892,PROD_042,4,196.6,93.88,A,786.4,375.52,410.88
TRX_03784,CUST_0991,2024-01-09 21:06:25.352892,PROD_027,8,779.45,481.39,C,6235.6,3851.12,2384.4800000000005
TRX_05935,CUST_0414,2024-01-09 21:06:25.352892,PROD_017,9,1983.19,1044.85,B,17848.71,9403.65,8445.06
TRX_04893,CUST_0786,2024-01-09 21:06:25.352892,PROD_012,7,2238.69,1000.42,B,15670.83,7002.94,8667.89
TRX_04527,CUST_0838,2024-01-10 21:06:25.352892,PROD_013,4,1832.29,982.91,C,7329.16,3931.64,3397.52
TRX_03789,CUST_0535,2024-01-10 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_09661,CUST_0319,2024-01-10 21:06:25.352892,PROD_019,4,2818.63,2168.59,A,11274.52,8674.36,2600.16
TRX_05723,CUST_0656,2024-01-10 21:06:25.352892,PROD_017,2,1983.19,1044.85,B,3966.38,2089.7,1876.6800000000003
TRX_02618,CUST_0748,2024-01-10 21:06:25.352892,PROD_015,4,2334.71,1409.27,A,9338.84,5637.08,3701.76
TRX_07151,CUST_0877,2024-01-10 21:06:25.352892,PROD_000,1,3477.55,2692.13,C,3477.55,2692.13,785.4200000000001
TRX_02165,CUST_0697,2024-01-10 21:06:25.352892,PROD_013,9,1832.29,982.91,C,16490.61,8846.19,7644.42
TRX_04645,CUST_0573,2024-01-10 21:06:25.352892,PROD_000,4,3477.55,2692.13,C,13910.2,10768.52,3141.6800000000003
TRX_02069,CUST_0336,2024-01-10 21:06:25.352892,PROD_018,9,1252.16,565.29,B,11269.44,5087.61,6181.830000000001
TRX_06303,CUST_0669,2024-01-10 21:06:25.352892,PROD_015,5,2334.71,1409.27,A,11673.55,7046.35,4627.199999999999
TRX_05309,CUST_0192,2024-01-10 21:06:25.352892,PROD_005,3,3619.52,2769.28,C,10858.56,8307.84,2550.7199999999993
TRX_03675,CUST_0543,2024-01-10 21:06:25.352892,PROD_011,7,1261.29,981.75,C,8829.029999999999,6872.25,1956.7799999999988
TRX_09793,CUST_0139,2024-01-10 21:06:25.352892,PROD_049,4,193.47,101.77,A,773.88,407.08,366.8
TRX_05323,CUST_0915,2024-01-10 21:06:25.352892,PROD_003,7,3651.36,2409.85,C,25559.52,16868.95,8690.57
TRX_00866,CUST_0933,2024-01-10 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_09459,CUST_0707,2024-01-11 21:06:25.352892,PROD_041,4,719.54,404.47,C,2878.16,1617.88,1260.2799999999997
TRX_08497,CUST_0253,2024-01-11 21:06:25.352892,PROD_016,1,1150.83,720.2,C,1150.83,720.2,430.6299999999999
TRX_00994,CUST_0651,2024-01-11 21:06:25.352892,PROD_011,7,1261.29,981.75,C,8829.029999999999,6872.25,1956.7799999999988
TRX_08445,CUST_0301,2024-01-11 21:06:25.352892,PROD_008,7,3863.62,1945.45,C,27045.34,13618.15,13427.19
TRX_07096,CUST_0500,2024-01-11 21:06:25.352892,PROD_015,2,2334.71,1409.27,A,4669.42,2818.54,1850.88
TRX_00957,CUST_0259,2024-01-11 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_04669,CUST_0113,2024-01-11 21:06:25.352892,PROD_031,1,1628.92,1272.57,B,1628.92,1272.57,356.35000000000014
TRX_05085,CUST_0846,2024-01-11 21:06:25.352892,PROD_006,3,2005.7,1109.97,B,6017.1,3329.91,2687.1900000000005
TRX_07090,CUST_0541,2024-01-11 21:06:25.352892,PROD_030,9,1761.03,988.12,A,15849.27,8893.08,6956.1900000000005
TRX_05769,CUST_0220,2024-01-11 21:06:25.352892,PROD_047,1,626.95,364.93,C,626.95,364.93,262.02000000000004
TRX_03819,CUST_0726,2024-01-12 21:06:25.352892,PROD_001,8,4919.6,3065.48,B,39356.8,24523.84,14832.960000000003
TRX_02465,CUST_0817,2024-01-12 21:06:25.352892,PROD_000,3,3477.55,2692.13,C,10432.650000000001,8076.39,2356.260000000001
TRX_08083,CUST_0729,2024-01-12 21:06:25.352892,PROD_004,3,2138.79,1151.56,A,6416.37,3454.68,2961.69
TRX_03343,CUST_0032,2024-01-12 21:06:25.352892,PROD_017,3,1983.19,1044.85,B,5949.57,3134.5499999999997,2815.02
TRX_03503,CUST_0006,2024-01-12 21:06:25.352892,PROD_038,6,814.93,631.74,C,4889.58,3790.44,1099.1399999999999
TRX_00241,CUST_0835,2024-01-12 21:06:25.352892,PROD_015,3,2334.71,1409.27,A,7004.13,4227.8099999999995,2776.3200000000006
TRX_00295,CUST_0948,2024-01-12 21:06:25.352892,PROD_021,2,773.23,433.97,B,1546.46,867.94,678.52
TRX_08117,CUST_0547,2024-01-13 21:06:25.352892,PROD_011,6,1261.29,981.75,C,7567.74,5890.5,1677.2399999999998
TRX_03887,CUST_0294,2024-01-13 21:06:25.352892,PROD_001,2,4919.6,3065.48,B,9839.2,6130.96,3708.2400000000007
TRX_01198,CUST_0611,2024-01-13 21:06:25.352892,PROD_010,2,2371.76,1797.48,A,4743.52,3594.96,1148.5600000000004
TRX_05490,CUST_0984,2024-01-13 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_02565,CUST_0306,2024-01-13 21:06:25.352892,PROD_005,9,3619.52,2769.28,C,32575.68,24923.52,7652.16
TRX_02873,CUST_0557,2024-01-13 21:06:25.352892,PROD_038,6,814.93,631.74,C,4889.58,3790.44,1099.1399999999999
TRX_03476,CUST_0470,2024-01-13 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_01830,CUST_0415,2024-01-14 21:06:25.352892,PROD_000,2,3477.55,2692.13,C,6955.1,5384.26,1570.8400000000001
TRX_02316,CUST_0892,2024-01-14 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_08306,CUST_0515,2024-01-14 21:06:25.352892,PROD_010,9,2371.76,1797.48,A,21345.840000000004,16177.32,5168.520000000004
TRX_00320,CUST_0083,2024-01-14 21:06:25.352892,PROD_007,2,2892.56,2205.63,C,5785.12,4411.26,1373.8599999999997
TRX_05938,CUST_0255,2024-01-14 21:06:25.352892,PROD_005,2,3619.52,2769.28,C,7239.04,5538.56,1700.4799999999996
TRX_05667,CUST_0413,2024-01-14 21:06:25.352892,PROD_047,9,626.95,364.93,C,5642.55,3284.37,2358.1800000000003
TRX_02593,CUST_0469,2024-01-14 21:06:25.352892,PROD_000,3,3477.55,2692.13,C,10432.650000000001,8076.39,2356.260000000001
TRX_04962,CUST_0579,2024-01-14 21:06:25.352892,PROD_021,3,773.23,433.97,B,2319.69,1301.91,1017.78
TRX_07807,CUST_0836,2024-01-14 21:06:25.352892,PROD_012,4,2238.69,1000.42,B,8954.76,4001.68,4953.08
TRX_01454,CUST_0568,2024-01-14 21:06:25.352892,PROD_007,4,2892.56,2205.63,C,11570.24,8822.52,2747.7199999999993
TRX_07110,CUST_0544,2024-01-14 21:06:25.352892,PROD_011,3,1261.29,981.75,C,3783.87,2945.25,838.6199999999999
TRX_08663,CUST_0697,2024-01-15 21:06:25.352892,PROD_010,3,2371.76,1797.48,A,7115.280000000001,5392.4400000000005,1722.8400000000001
TRX_05915,CUST_0273,2024-01-15 21:06:25.352892,PROD_001,8,4919.6,3065.48,B,39356.8,24523.84,14832.960000000003
TRX_00945,CUST_0091,2024-01-15 21:06:25.352892,PROD_018,5,1252.16,565.29,B,6260.8,2826.45,3434.3500000000004
TRX_00785,CUST_0471,2024-01-15 21:06:25.352892,PROD_000,6,3477.55,2692.13,C,20865.300000000003,16152.78,4712.520000000002
TRX_06900,CUST_0883,2024-01-15 21:06:25.352892,PROD_001,9,4919.6,3065.48,B,44276.4,27589.32,16687.08
TRX_06339,CUST_0287,2024-01-15 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_08736,CUST_0037,2024-01-15 21:06:25.352892,PROD_033,8,1277.14,753.49,B,10217.12,6027.92,4189.200000000001
TRX_04307,CUST_0225,2024-01-15 21:06:25.352892,PROD_013,8,1832.29,982.91,C,14658.32,7863.28,6795.04
TRX_02739,CUST_0384,2024-01-15 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_01504,CUST_0472,2024-01-15 21:06:25.352892,PROD_037,9,196.41,92.23,B,1767.69,830.07,937.62
TRX_02763,CUST_0192,2024-01-15 21:06:25.352892,PROD_028,3,1203.13,842.54,B,3609.3900000000003,2527.62,1081.7700000000004
TRX_03001,CUST_0727,2024-01-15 21:06:25.352892,PROD_012,3,2238.69,1000.42,B,6716.07,3001.2599999999998,3714.81
TRX_05784,CUST_0799,2024-01-15 21:06:25.352892,PROD_011,5,1261.29,981.75,C,6306.45,4908.75,1397.6999999999998
TRX_01282,CUST_0265,2024-01-15 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_07405,CUST_0216,2024-01-15 21:06:25.352892,PROD_009,7,4047.44,2246.43,C,28332.08,15725.009999999998,12607.070000000003
TRX_07513,CUST_0027,2024-01-15 21:06:25.352892,PROD_016,4,1150.83,720.2,C,4603.32,2880.8,1722.5199999999995
TRX_05691,CUST_0836,2024-01-16 21:06:25.352892,PROD_021,6,773.23,433.97,B,4639.38,2603.82,2035.56
TRX_09180,CUST_0976,2024-01-16 21:06:25.352892,PROD_008,7,3863.62,1945.45,C,27045.34,13618.15,13427.19
TRX_00005,CUST_0024,2024-01-16 21:06:25.352892,PROD_004,3,2138.79,1151.56,A,6416.37,3454.68,2961.69
TRX_09774,CUST_0115,2024-01-16 21:06:25.352892,PROD_024,8,1357.16,847.18,C,10857.28,6777.44,4079.840000000001
TRX_09110,CUST_0832,2024-01-16 21:06:25.352892,PROD_022,4,1778.38,1357.37,B,7113.52,5429.48,1684.0400000000009
TRX_06771,CUST_0813,2024-01-16 21:06:25.352892,PROD_015,5,2334.71,1409.27,A,11673.55,7046.35,4627.199999999999
TRX_07273,CUST_0829,2024-01-16 21:06:25.352892,PROD_007,6,2892.56,2205.63,C,17355.36,13233.78,4121.58
TRX_07464,CUST_0509,2024-01-16 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_01811,CUST_0426,2024-01-16 21:06:25.352892,PROD_003,6,3651.36,2409.85,C,21908.16,14459.099999999999,7449.060000000001
TRX_02972,CUST_0215,2024-01-16 21:06:25.352892,PROD_002,9,2092.37,1191.71,B,18831.329999999998,10725.39,8105.939999999999
TRX_04245,CUST_0446,2024-01-16 21:06:25.352892,PROD_034,9,1276.64,563.92,C,11489.76,5075.28,6414.4800000000005
TRX_06629,CUST_0762,2024-01-16 21:06:25.352892,PROD_002,1,2092.37,1191.71,B,2092.37,1191.71,900.6599999999999
TRX_06136,CUST_0161,2024-01-16 21:06:25.352892,PROD_042,7,196.6,93.88,A,1376.2,657.16,719.0400000000001
TRX_04222,CUST_0459,2024-01-17 21:06:25.352892,PROD_006,8,2005.7,1109.97,B,16045.6,8879.76,7165.84
TRX_05073,CUST_0124,2024-01-17 21:06:25.352892,PROD_006,4,2005.7,1109.97,B,8022.8,4439.88,3582.92
TRX_05096,CUST_0510,2024-01-17 21:06:25.352892,PROD_045,2,447.63,329.16,C,895.26,658.32,236.93999999999994
TRX_06227,CUST_0640,2024-01-17 21:06:25.352892,PROD_008,1,3863.62,1945.45,C,3863.62,1945.45,1918.1699999999998
TRX_08709,CUST_0808,2024-01-17 21:06:25.352892,PROD_007,3,2892.56,2205.63,C,8677.68,6616.89,2060.79
TRX_02273,CUST_0035,2024-01-17 21:06:25.352892,PROD_004,6,2138.79,1151.56,A,12832.74,6909.36,5923.38
TRX_07303,CUST_0873,2024-01-17 21:06:25.352892,PROD_027,3,779.45,481.39,C,2338.3500000000004,1444.17,894.1800000000003
TRX_03518,CUST_0502,2024-01-17 21:06:25.352892,PROD_019,6,2818.63,2168.59,A,16911.78,13011.54,3900.239999999998
TRX_07567,CUST_0054,2024-01-17 21:06:25.352892,PROD_024,1,1357.16,847.18,C,1357.16,847.18,509.98000000000013
TRX_09722,CUST_0966,2024-01-17 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_04790,CUST_0961,2024-01-17 21:06:25.352892,PROD_041,3,719.54,404.47,C,2158.62,1213.41,945.2099999999998
TRX_07263,CUST_0632,2024-01-17 21:06:25.352892,PROD_003,2,3651.36,2409.85,C,7302.72,4819.7,2483.0200000000004
TRX_00759,CUST_0967,2024-01-17 21:06:25.352892,PROD_020,4,966.92,466.64,A,3867.68,1866.56,2001.12
TRX_03076,CUST_0888,2024-01-17 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_04124,CUST_0056,2024-01-17 21:06:25.352892,PROD_037,7,196.41,92.23,B,1374.87,645.61,729.2599999999999
TRX_08547,CUST_0817,2024-01-18 21:06:25.352892,PROD_017,9,1983.19,1044.85,B,17848.71,9403.65,8445.06
TRX_08548,CUST_0451,2024-01-18 21:06:25.352892,PROD_049,5,193.47,101.77,A,967.35,508.84999999999997,458.50000000000006
TRX_03191,CUST_0006,2024-01-18 21:06:25.352892,PROD_015,7,2334.71,1409.27,A,16342.970000000001,9864.89,6478.080000000002
TRX_07734,CUST_0174,2024-01-18 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_03908,CUST_0620,2024-01-18 21:06:25.352892,PROD_009,5,4047.44,2246.43,C,20237.2,11232.15,9005.050000000001
TRX_04280,CUST_0642,2024-01-18 21:06:25.352892,PROD_014,2,1217.51,704.43,C,2435.02,1408.86,1026.16
TRX_05679,CUST_0595,2024-01-18 21:06:25.352892,PROD_007,9,2892.56,2205.63,C,26033.04,19850.670000000002,6182.369999999999
TRX_03184,CUST_0679,2024-01-18 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_02350,CUST_0656,2024-01-19 21:06:25.352892,PROD_007,6,2892.56,2205.63,C,17355.36,13233.78,4121.58
TRX_06575,CUST_0132,2024-01-19 21:06:25.352892,PROD_004,1,2138.79,1151.56,A,2138.79,1151.56,987.23
TRX_08108,CUST_0807,2024-01-19 21:06:25.352892,PROD_002,3,2092.37,1191.71,B,6277.11,3575.13,2701.9799999999996
TRX_04073,CUST_0958,2024-01-19 21:06:25.352892,PROD_046,6,795.76,507.2,C,4774.5599999999995,3043.2,1731.3599999999997
TRX_08580,CUST_0429,2024-01-19 21:06:25.352892,PROD_041,8,719.54,404.47,C,5756.32,3235.76,2520.5599999999995
TRX_09491,CUST_0973,2024-01-19 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_01806,CUST_0311,2024-01-19 21:06:25.352892,PROD_007,4,2892.56,2205.63,C,11570.24,8822.52,2747.7199999999993
TRX_00215,CUST_0357,2024-01-19 21:06:25.352892,PROD_023,9,1571.04,937.74,C,14139.36,8439.66,5699.700000000001
TRX_08609,CUST_0252,2024-01-19 21:06:25.352892,PROD_008,9,3863.62,1945.45,C,34772.58,17509.05,17263.530000000002
TRX_02595,CUST_0684,2024-01-19 21:06:25.352892,PROD_003,2,3651.36,2409.85,C,7302.72,4819.7,2483.0200000000004
TRX_09656,CUST_0004,2024-01-19 21:06:25.352892,PROD_031,9,1628.92,1272.57,B,14660.28,11453.13,3207.1500000000015
TRX_09821,CUST_0373,2024-01-19 21:06:25.352892,PROD_006,8,2005.7,1109.97,B,16045.6,8879.76,7165.84
TRX_09412,CUST_0007,2024-01-19 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
TRX_08368,CUST_0275,2024-01-19 21:06:25.352892,PROD_033,5,1277.14,753.49,B,6385.700000000001,3767.45,2618.250000000001
TRX_08987,CUST_0253,2024-01-19 21:06:25.352892,PROD_018,2,1252.16,565.29,B,2504.32,1130.58,1373.7400000000002
TRX_08470,CUST_0899,2024-01-19 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_02142,CUST_0244,2024-01-19 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
